incidentid,callnum,received,description,latitude,longitude,county,address,fk_stationid
401923,160903237,"2016-09-17 18:42:37","MVA-UNK INJURY",45.447720055364,-122.888253986421,W,"SW LEONARDO LN & SW STONECREEK DR",78
401992,160903292,"2016-09-17 23:24:53","MVA-INJURY ACCID",45.4190207304339,-122.88669440926,W,"SW GROVE LN & SW TEUFEL HILL AV",78
405026,160905482,"2016-09-29 17:09:26","MVA-UNK INJURY",45.4462905349338,-122.85866946733,W,"SW KEMMER RD & SW REUSSER CT",78
407199,161001190,"2016-10-07 15:33:08","MVA-UNK INJURY",45.4479727532285,-122.88758240478,W,"SW LEONARDO LN & SW STONECREEK DR",78
407313,161001266,"2016-10-08 03:36:17","MVA-UNK INJURY",45.4475498223297,-122.885093159571,W,"10148 GRABHORN/9998 STONECREEK",78
410070,161002853,"2016-10-15 17:07:44","MVA-INJURY ACCID",45.4583642680496,-122.888096880444,W,"20498 GASSNER/8498 GRABHORN",78
410471,161003055,"2016-10-16 20:07:24","MVA-INJURY ACCID",45.4196774454466,-122.886386881014,W,"SW GROVE LN & SW TEUFEL HILL AV",78
410574,161003107,"2016-10-17 08:33:45","MVA-INJURY ACCID",45.4530072280505,-122.872663374998,W,"9250 190TH/18998 KEMMER",78
410783,161003224,"2016-10-17 19:24:22","MVA-UNK INJURY",45.4209608974887,-122.886421247491,W,"SW GROVE LN & SW TEUFEL HILL AV",78
64,131101156,"2013-11-09 02:05:57","MVA-UNK INJURY",45.4922781643978,-122.851840088703,W,"SW 170TH AV/SW TUALATIN VALLE HW",79
539,131101511,"2013-11-11 19:54:50","MVA-UNK INJURY",45.4906983167836,-122.792239868152,W,"SW CANYON RD/HWY 217 SB",79
542,131101509,"2013-11-11 19:52:33","MVA-INJURY ACCID",45.4902332494431,-122.793957064028,W,"SW CANYON RD/SW 114TH AV",79
1097,131102019,"2013-11-15 14:55:17","MVA-UNK INJURY",45.4866097801194,-122.797333172126,W,"11665 SW BEAVERTON HILLSDALE",79
1106,131102023,"2013-11-15 15:20:37","MVA-INJURY ACCID",45.4940343408999,-122.810199564526,W,"3570 SW CEDAR HILLS BV",79
1257,131102121,"2013-11-16 10:41:09","MVA-INJURY ACCID",45.4746497553059,-122.810717983767,W,"SW 130TH AV/SW 17TH ST",79
1534,131102381,"2013-11-18 10:16:47","MVA-UNK INJURY",45.4864508609444,-122.821605321284,W,"SW 141ST AV/SW FARMINGTON RD",79
1565,131102406,"2013-11-18 13:27:14","MVA-UNK INJURY",45.4787877801566,-122.805788608935,W,"SW HALL BV/SW 12TH ST",79
1612,131102433,"2013-11-18 18:16:13","MVA-INJURY ACCID",45.4906983167836,-122.792239868152,W,"SW CANYON RD/HWY 217 SB",79
1817,131102563,"2013-11-19 19:00:55","MVA-INJURY ACCID",45.4900676048585,-122.796341705439,W,"11635 SW CANYON RD",79
2015,131102697,"2013-11-20 18:10:39","MVA-INJURY ACCID",45.4865073905624,-122.827622702284,W,"14645 SW FARMINGTON RD",79
2628,131103100,"2013-11-23 12:08:50","MVA-INJURY ACCID",45.4948460026874,-122.791599660203,W,"HWY 217 SB/SW CABOT ST",79
2704,131103144,"2013-11-23 18:32:53","MVA-INJURY ACCID",45.4883664411924,-122.814790636328,W,"SW HOCKEN AV/SW CANYON RD",79
2838,131103272,"2013-11-24 18:33:02","MVA-INJURY ACCID",45.4874883517079,-122.803879232011,W,"SW HALL BV/SW BROADWAY ST",79
3247,131103560,"2013-11-26 16:58:34","MVA-UNK INJURY",45.4858183240904,-122.826151182804,W,"SW FARMINGTON RD/SW MURRAY BV",79
3299,131103591,"2013-11-26 21:14:18","MVA-UNK INJURY",45.4705103934557,-122.867489874032,W,"SW 185TH AV/SW MONTE VERDI BV",79
3413,131103666,"2013-11-27 13:13:57","MVA-INJURY ACCID",45.4883567826684,-122.806270608028,W,"SW WATSON AV/SW CANYON RD",79
3587,131103779,"2013-11-28 09:32:40","MVA-INJURY ACCID",45.483037708284,-122.800055642317,W,"11975 SW 5TH ST",79
3592,131103783,"2013-11-28 10:13:59","MVA-INJURY ACCID",45.4829225010975,-122.800327917138,W,"SW 5TH ST/SW LOMBARD AV",79
3824,131103933,"2013-11-29 12:52:26","MVA-UNK INJURY",45.4864660998859,-122.819086017221,W,"13810 SW FARMINGTON RD",79
4233,131200088,"2013-12-01 16:20:23","MVA-INJURY ACCID",45.4858183240904,-122.826151182804,W,"SW MURRAY BV/SW FARMINGTON RD",79
4484,131200251,"2013-12-02 17:45:43","MVA-INJURY ACCID",45.475297827217,-122.867521632587,W,"SW FARMINGTON RD/SW 185TH AV",79
4987,131200579,"2013-12-05 07:52:59","MVA-UNK INJURY",45.4761724792674,-122.817121468171,W,"6040 SW MENLO DR",79
5554,131200980,"2013-12-07 10:43:10","MVA-UNK INJURY",45.4917076265111,-122.84189568529,W,"SW TUALATIN VALLE HW/SW 160TH AV",79
5556,131200979,"2013-12-07 10:42:09","MVA-INJURY ACCID",45.4917076265111,-122.84189568529,W,"SW TUALATIN VA HW/SW MILLIKAN WY",79
5661,131201050,"2013-12-07 17:35:54","MVA-UNK INJURY",45.4895730481599,-122.826094269698,W,"SW MURRAY BV/SW TUALATIN VALL HW",79
5780,131201120,"2013-12-08 03:29:14","MVA-INJURY ACCID",45.4871426505495,-122.80606528708,W,"SW WATSON AV/SW FARMINGTON RD",79
6219,131201417,"2013-12-09 09:16:47","MVA-INJURY ACCID",45.4734699084258,-122.826070795064,W,"SW DAVIS RD/SW MURRAY BV",79
6298,131201488,"2013-12-09 14:08:49","MVA-UNK INJURY",45.4898924487055,-122.795495906672,W,"SW CANYON RD/SW 115TH AV",79
6320,131201499,"2013-12-09 14:35:50","MVA-INJURY ACCID",45.4898924487055,-122.795495906672,W,"SW 115TH AV/SW CANYON RD",79
6602,131201677,"2013-12-10 09:01:09","MVA-INJURY ACCID",45.4853568260753,-122.829966724757,W,"SW FARMINGTON RD/SW 149TH AV",79
6885,131201870,"2013-12-10 22:45:35","MVA-INJURY ACCID",45.4858183240904,-122.826151182804,W,"SW MURRAY BV/SW FARMINGTON RD",79
6995,131201943,"2013-12-11 13:02:14","MVA-INJURY ACCID",45.4867190649468,-122.802014655609,W,"SW FARMINGTON RD/SW BETTS AV",79
7125,131202027,"2013-12-11 21:23:05","MVA-UNK INJURY",45.4917076265111,-122.84189568529,W,"SW TUALATIN VALLE HW/SW 160TH AV",79
7326,131202166,"2013-12-12 17:22:40","MVA-INJURY ACCID",45.4943285836468,-122.840252018851,W,"15734 SW MILLIKAN WY",79
7529,131202298,"2013-12-13 13:54:51","MVA-UNK INJURY",45.4902332494431,-122.793957064028,W,"SW 114TH AV/SW CANYON RD",79
7713,131202419,"2013-12-14 07:22:26","MVA-INJURY ACCID",45.4937081012839,-122.802945495937,W,"SW LOMBARD AV/SW CENTER ST",79
7800,131202474,"2013-12-14 14:31:39","MVA-INJURY ACCID",45.4818309812353,-122.851501258115,W,"SW 170TH AV/SW FARMINGTON RD",79
7881,131202528,"2013-12-14 23:22:20","MVA-INJURY ACCID",45.4900788909898,-122.806594087916,W,"4145 SW WATSON AV",79
7994,131202607,"2013-12-15 16:44:28","MVA-INJURY ACCID",45.4882872295299,-122.808639545453,W,"SW CANYON RD/SW ROSE BIGGI AV",79
8027,131202627,"2013-12-15 19:18:54","MVA-UNK INJURY",45.4782123110489,-122.860969638211,W,"SW FARMINGTON RD/SW 179TH AV",79
8182,131202732,"2013-12-16 14:07:40","MVA-INJURY ACCID",45.4903699698327,-122.832797774921,W,"SW TUALATIN VALLE HW/SW 153RD DR",79
8192,131202731,"2013-12-16 14:06:48","MVA-UNK INJURY",45.4903699698327,-122.832797774921,W,"SW TUALATIN VALLE HW/SW 153RD DR",79
8339,131202841,"2013-12-17 08:49:02","MVA-INJURY ACCID",45.4750727821711,-122.800310450863,W,"SW LOMBARD AV/SW WHY WORRY LN",79
8700,131203079,"2013-12-18 18:24:48","MVA-INJURY ACCID",45.4764840955445,-122.814731698688,W,"SW ALLEN BV/SW VALLEY AV",79
10205,131203286,"2013-12-20 07:19:23","MVA-UNK INJURY",45.4780315387018,-122.863087787626,W,"18150 SW ROSA RD",79
15993,131203868,"2013-12-23 23:59:51","MVA-UNK INJURY",45.488260794463,-122.810772276599,W,"SW CANYON RD/SW CEDAR HILLS BV",79
17305,131203993,"2013-12-24 21:23:08","MVA-INJURY ACCID",45.4829225010975,-122.800327917138,W,"SW 5TH ST/SW LOMBARD AV",79
18042,131204050,"2013-12-25 12:54:39","MVA-INJURY ACCID",45.4883664411924,-122.814790636328,W,"SW TUALATIN VALL HW/SW HOCKEN AV",79
18079,131204055,"2013-12-25 13:15:21","MVA-INJURY ACCID",45.4764855252277,-122.810710733267,W,"SW 130TH AV/SW ALLEN BV",79
19278,131204197,"2013-12-26 13:27:16","MVA-UNK INJURY",45.475297827217,-122.867521632587,W,"SW FARMINGTON RD/SW 185TH AV",79
19643,131204231,"2013-12-26 17:51:46","MVA-UNK INJURY",45.475297827217,-122.867521632587,W,"SW 185TH AV/SW FARMINGTON RD",79
22179,131204512,"2013-12-28 18:00:22","MVA-INJURY ACCID",45.4764857216994,-122.811927578078,W,"SW ALLEN BV/SW ERICKSON AV",79
22724,131204571,"2013-12-29 02:05:00","MVA-INJURY ACCID",45.4764815701449,-122.8171691734,W,"SW ALLEN BV/SW MENLO DR",79
23152,131204619,"2013-12-29 13:51:13","MVA-UNK INJURY",45.4873621602481,-122.814792626614,W,"SW FARMINGTON RD/SW HOCKEN AV",79
25281,131204899,"2013-12-31 13:55:04","MVA-INJURY ACCID",45.4764410071002,-122.826094915095,W,"SW MURRAY BV/SW ALLEN BV",79
31800,140100675,"2014-01-05 09:04:20","MVA-UNK INJURY",45.4917076265111,-122.84189568529,W,"SW TUALATIN VALLE HW/SW 160TH AV",79
31819,140100676,"2014-01-05 09:20:42","MVA-INJURY ACCID",45.4917076265111,-122.84189568529,W,"SW TUALATIN VALLE HW/SW 160TH AV",79
34176,140100969,"2014-01-07 08:49:47","MVA-INJURY ACCID",45.4701628653069,-122.810617437266,W,"SW BARLOW RD/SW 130TH AV",79
35884,140101172,"2014-01-08 18:12:49","MVA-UNK INJURY",45.4905093231127,-122.80715771507,W,"4055 SW WATSON AV",79
36889,140101312,"2014-01-09 15:37:50","MVA-UNK INJURY",45.488222446028,-122.812132139164,W,"SW LLOYD AV/SW CANYON RD",79
38256,140101489,"2014-01-10 16:42:45","MVA-INJURY ACCID",45.4941778438034,-122.810158584667,W,"SW CEDAR HILLS BV/SW HALL BV",79
42656,140101965,"2014-01-14 06:54:46","MVA-INJURY ACCID",45.4858183240904,-122.826151182804,W,"SW MURRAY BV/SW FARMINGTON RD",79
45319,140102251,"2014-01-16 08:49:25","MVA-UNK INJURY",45.4764815701449,-122.8171691734,W,"SW MENLO DR/SW ALLEN BV",79
45725,140102294,"2014-01-16 15:57:57","MVA-INJURY ACCID",45.4719776658389,-122.809607080976,W,"SW 22ND ST/SW DALE AV",79
48208,140102560,"2014-01-18 13:31:51","MVA-UNK INJURY",45.4858032810904,-122.800339236968,W,"SW LOMBARD AV/SW 1ST ST",79
48413,140102579,"2014-01-18 16:39:42","MVA-INJURY ACCID",45.4887177205935,-122.815331579465,W,"13435 SW TUALATIN VALLEY HW",79
48603,140102603,"2014-01-18 19:25:21","MVA-UNK INJURY",45.4865639510501,-122.800307623593,W,"SW FARMINGTON RD/SW LOMBARD AV",79
48612,140102605,"2014-01-18 19:38:02","MVA-UNK INJURY",45.4764410071002,-122.826094915095,W,"SW ALLEN BV/SW MURRAY BV",79
48614,140102604,"2014-01-18 19:35:13","MVA-UNK INJURY",45.4764410071002,-122.826094915095,W,"SW MURRAY BV/SW ALLEN BV",79
48765,140102618,"2014-01-18 21:17:34","MVA-INJURY ACCID",45.4764840955445,-122.814731698688,W,"SW ALLEN BV/SW VALLEY AV",79
50349,140102770,"2014-01-20 06:42:07","MVA-UNK INJURY",45.4858183240904,-122.826151182804,W,"SW MURRAY BV/SW FARMINGTON RD",79
52102,140102980,"2014-01-21 17:21:48","MVA-UNK INJURY",45.4839116518267,-122.841929298426,W,"SW FARMINGTON RD/SW 160TH AV",79
52136,140102985,"2014-01-21 17:42:21","MVA-UNK INJURY",45.4764410071002,-122.826094915095,W,"SW ALLEN BV/SW MURRAY BV",79
52961,140103075,"2014-01-22 12:20:03","MVA-UNK INJURY",45.4806872426612,-122.855494804683,W,"SW FARMINGTON RD/SW KINNAMAN RD",79
57205,140103573,"2014-01-25 17:32:42","MVA-INJURY ACCID",45.4764857216994,-122.811927578078,W,"SW ALLEN BV/SW ERICKSON AV",79
58331,140103718,"2014-01-26 16:34:35","MVA-INJURY ACCID",45.4979541804669,-122.809570869789,W,"3025 SW CEDAR HILLS BV",79
58446,140103730,"2014-01-26 18:22:33","MVA-INJURY ACCID",45.4883538105031,-122.806691787366,W,"SW CANYON RD/SW SHORT AV",79
59614,140103860,"2014-01-27 19:10:45","MVA-UNK INJURY",45.4917076265111,-122.84189568529,W,"SW TUALATIN VALLE HW/SW 160TH AV",79
61891,140104113,"2014-01-29 17:41:47","MVA-INJURY ACCID",45.4764410071002,-122.826094915095,W,"SW MURRAY BV/SW ALLEN BV",79
62733,140104221,"2014-01-30 11:35:33","MVA-INJURY ACCID",45.4865639510501,-122.800307623593,W,"SW LOMBARD AV/SW BEAVERTON HI HW",79
63028,140104247,"2014-01-30 16:00:33","MVA-UNK INJURY",45.4865639510501,-122.800307623593,W,"SW LOMBARD AV/SW FARMINGTON RD",79
64693,140104472,"2014-01-31 21:45:16","MVA-INJURY ACCID",45.4888566015584,-122.80132498073,W,"SW LOMBARD AV/SW CANYON RD",79
65301,140200050,"2014-02-01 11:19:10","MVA-INJURY ACCID",45.4692521460228,-122.800359521646,W,"SW DENNEY RD/SW LOMBARD AV",79
65978,140200121,"2014-02-01 21:37:51","MVA-INJURY ACCID",45.4880249592776,-122.809947394201,W,"12950 SW CANYON RD",79
68860,140200423,"2014-02-04 07:03:48","MVA-INJURY ACCID",45.4937298587635,-122.797749864376,W,"SW 117TH AV/SW CENTER ST",79
69605,140200533,"2014-02-04 19:46:19","MVA-INJURY ACCID",45.4946327957116,-122.805542272585,W,"SW 125TH AV/SW COLONY LN",79
71593,140200864,"2014-02-06 13:38:52","MVA-UNK INJURY",45.48190377353,-122.829895330777,W,"SW 149TH AV/SW 6TH ST",79
71687,140200895,"2014-02-06 14:59:50","MVA-INJURY ACCID",45.4764672144821,-122.805479938067,W,"SW HALL BV/SW ALLEN BV",79
71765,140200901,"2014-02-06 15:28:58","MVA-UNK INJURY",45.4757213300336,-122.851856842556,W,"SW 170TH AV/SW OAK ST",79
72186,140200968,"2014-02-06 19:40:04","MVA-INJURY ACCID",45.4764857216994,-122.811927578078,W,"SW ALLEN BV/SW ERICKSON AV",79
72421,140200993,"2014-02-06 22:31:06","MVA-INJURY ACCID",45.4883664411924,-122.814790636328,W,"SW CANYON RD/SW HOCKEN AV",79
78788,140201777,"2014-02-11 10:06:41","MVA-INJURY ACCID",45.4883664411924,-122.814790636328,W,"SW HOCKEN AV/SW CANYON RD",79
79998,140201934,"2014-02-12 07:00:12","MVA-INJURY ACCID",45.4818309812353,-122.851501258115,W,"SW 170TH AV/SW FARMINGTON RD",79
80470,140202014,"2014-02-12 17:12:39","MVA-INJURY ACCID",45.4721174430797,-122.826058333686,W,"SW MURRAY BV/SW KILCHIS ST",79
80728,140202194,"2014-02-13 20:41:25","MVA-INJURY ACCID",45.4833929211567,-122.804781922571,W,"SW HALL BV/SW 5TH ST",79
81346,140202486,"2014-02-16 03:09:24","MVA-UNK INJURY",45.4839116518267,-122.841929298426,W,"SW FARMINGTON RD/SW 160TH AV",79
81470,140202521,"2014-02-16 11:52:47","MVA-INJURY ACCID",45.4768311325663,-122.836879253946,W,"15590 SW VILLAGE LN",79
81586,140202571,"2014-02-16 20:02:31","MVA-UNK INJURY",45.4858183240904,-122.826151182804,W,"SW MURRAY BV/SW FARMINGTON RD",79
81969,140202808,"2014-02-18 12:56:27","MVA-UNK INJURY",45.4818309812353,-122.851501258115,W,"SW FARMINGTON RD/SW 170TH AV",79
82206,140202966,"2014-02-19 12:49:10","MVA-INJURY ACCID",45.4818309812353,-122.851501258115,W,"SW FARMINGTON RD/SW 170TH AV",79
82785,140203339,"2014-02-21 19:09:43","MVA-UNK INJURY",45.4782123110489,-122.860969638211,W,"SW 179TH AV/SW FARMINGTON RD",79
82791,140203340,"2014-02-21 19:15:48","MVA-INJURY ACCID",45.4865542575621,-122.795856428828,W,"SW GRIFFITH DR/SW BEAVERTON H HW",79
82926,140203422,"2014-02-22 15:10:02","MVA-INJURY ACCID",45.4906983167836,-122.792239868152,W,"HWY 217 SB/SW CANYON RD",79
82979,140203461,"2014-02-22 20:02:04","MVA-INJURY ACCID",45.4858183240904,-122.826151182804,W,"SW MURRAY BV/SW FARMINGTON RD",79
83160,140203576,"2014-02-23 17:07:57","MVA-INJURY ACCID",45.4818309812353,-122.851501258115,W,"SW FARMINGTON RD/SW 170TH AV",79
83281,140203654,"2014-02-24 10:52:22","MVA-INJURY ACCID",45.4894411551396,-122.797619313242,W,"SW CANYON RD/SW 117TH AV",79
83283,140203653,"2014-02-24 10:52:18","MVA-INJURY ACCID",45.4894411551396,-122.797619313242,W,"SW 117TH AV/SW CANYON RD",79
83322,140203681,"2014-02-24 14:45:45","MVA-INJURY ACCID",45.4849914523084,-122.80647726001,W,"SW WATSON AV/SW 3RD ST",79
83741,140203956,"2014-02-26 12:33:14","MVA-INJURY ACCID",45.4944693187392,-122.826302570294,W,"SW MILLIKAN WY/SW MURRAY BV",79
83776,140203981,"2014-02-26 15:50:44","MVA-INJURY ACCID",45.4765703233959,-122.796502169117,W,"SW ALLEN BV/SW ALGER AV",79
84004,140204136,"2014-02-27 16:44:19","MVA-INJURY ACCID",45.4917076265111,-122.84189568529,W,"SW TUALATIN VALLE HW/SW 160TH AV",79
84283,140204308,"2014-02-28 19:10:39","MVA-INJURY ACCID",45.4986720176903,-122.808121337215,W,"2905 SW CEDAR HILLS BV",79
84370,140300014,"2014-03-01 06:28:04","MVA-INJURY ACCID",45.4922781643978,-122.851840088703,W,"SW TUALATIN VALLE HW/SW 170TH AV",79
84388,140300031,"2014-03-01 09:11:32","MVA-INJURY ACCID",45.490439953039,-122.793224210992,W,"SW CANYON RD/EGRESS SB",79
84696,140300212,"2014-03-02 17:39:21","MVA-UNK INJURY",45.4865249966452,-122.79278923045,W,"SW BEAVERTON HILLS HW/HWY 217 NB",79
85172,140300593,"2014-03-05 09:58:48","MVA-UNK INJURY",45.4895730481599,-122.826094269698,W,"SW TUALATIN VALL HW/SW MURRAY BV",79
85178,140300595,"2014-03-05 10:09:36","MVA-INJURY ACCID",45.4874122345564,-122.810807977784,W,"SW CEDAR HILL BV/SW FARMINGTO RD",79
85269,140300649,"2014-03-05 16:30:01","MVA-INJURY ACCID",45.4891767508756,-122.806292192598,W,"SW MILLIKAN WY/SW WATSON AV",79
85289,140300653,"2014-03-05 16:54:07","MVA-INJURY ACCID",45.4874103947162,-122.811989865922,W,"SW ERICKSON AV/SW FARMINGTON RD",79
86289,140301304,"2014-03-10 08:55:05","MVA-INJURY ACCID",45.4864660998859,-122.819086017221,W,"13810 SW FARMINGTON RD",79
86731,140301617,"2014-03-12 08:08:22","MVA-UNK INJURY",45.4835972414641,-122.806767814391,W,"SW 5TH ST/SW WATSON AV",79
87730,140302308,"2014-03-16 16:13:53","MVA-UNK INJURY",45.486749596682,-122.841621090877,W,"4590 SW 160TH AV",79
87842,140302391,"2014-03-17 07:49:34","MVA-INJURY ACCID",45.4922781643978,-122.851840088703,W,"SW TUALATIN VALLE HW/SW 170TH AV",79
87849,140302390,"2014-03-17 07:49:13","MVA-INJURY ACCID",45.4922781643978,-122.851840088703,W,"SW TUALATIN VALLE HW/SW 170TH AV",79
88572,140302875,"2014-03-20 07:50:55","MVA-INJURY ACCID",45.4737778436475,-122.818579901021,W,"6300 SW WILSON AV",79
88677,140302941,"2014-03-20 16:50:06","MVA-INJURY ACCID",45.4785484295261,-122.826087580922,W,"SW BONNIE BRAE ST/SW MURRAY BV",79
88803,140303024,"2014-03-21 07:59:12","MVA-INJURY ACCID",45.4764735154284,-122.821642292181,W,"SW 141ST AV/SW ALLEN BV",79
88831,140303038,"2014-03-21 10:09:07","MVA-UNK INJURY",45.4858183240904,-122.826151182804,W,"SW MURRAY BV/SW FARMINGTON RD",79
88839,140303041,"2014-03-21 10:27:32","MVA-INJURY ACCID",45.4937081012839,-122.802945495937,W,"SW CENTER ST/SW LOMBARD AV",79
89172,140303254,"2014-03-22 18:47:04","MVA-INJURY ACCID",45.4917076265111,-122.84189568529,W,"SW TUALATIN VALLE HW/SW 160TH AV",79
89285,140303310,"2014-03-23 09:57:03","MVA-INJURY ACCID",45.4865309112265,-122.793729557741,W,"SW BEAVERTON HILLSD HW/EGRESS SB",79
89815,140303655,"2014-03-25 16:33:24","MVA-UNK INJURY",45.4865344240298,-122.793004153936,W,"SW BEAVERTON HILLS HW/HWY 217 SB",79
90044,140303812,"2014-03-26 16:38:45","MVA-UNK INJURY",45.4818467183231,-122.826078293301,W,"SW MURRAY BV/SW 6TH ST",79
90371,140304011,"2014-03-28 06:59:20","MVA-INJURY ACCID",45.4847982498504,-122.804483970315,W,"SW 3RD ST/SW HALL BV",79
90489,140304090,"2014-03-28 15:17:17","MVA-INJURY ACCID",45.485024044481,-122.800338892244,W,"SW 2ND ST/SW LOMBARD AV",79
90731,140304243,"2014-03-29 17:40:27","MVA-INJURY ACCID",45.4766296840123,-122.806133949926,W,"12555 SW ALLEN BV",79
90735,140304244,"2014-03-29 17:40:41","MVA-INJURY ACCID",45.4764672144821,-122.805479938067,W,"SW HALL BV/SW ALLEN BV",79
90770,140304261,"2014-03-29 21:09:57","MVA-INJURY ACCID",45.4812459803389,-122.80703119559,W,"5375 SW WATSON AV",79
90884,140304337,"2014-03-30 13:40:31","MVA-UNK INJURY",45.4692521460228,-122.800359521646,W,"SW LOMBARD AV/SW DENNEY RD",79
91110,140304474,"2014-03-31 12:40:50","MVA-UNK INJURY",45.4806872426612,-122.855494804683,W,"SW FARMINGTON RD/SW KINNAMAN RD",79
91317,140400058,"2014-04-01 11:28:38","MVA-UNK INJURY",45.4764857216994,-122.811927578078,W,"SW ERICKSON AV/SW ALLEN BV",79
91545,140400208,"2014-04-02 11:44:35","MVA-INJURY ACCID",45.4905278666227,-122.851826143966,W,"SW 170TH AV/SW BLANTON ST",79
91775,140400335,"2014-04-03 11:10:37","MVA-INJURY ACCID",45.4906983167836,-122.792239868152,W,"SW CANYON RD/HWY 217 SB",79
91857,140400383,"2014-04-03 17:16:39","MVA-INJURY ACCID",45.4895730481599,-122.826094269698,W,"SW TUALATIN VALL HW/SW MURRAY BV",79
91945,140400430,"2014-04-04 06:53:15","MVA-UNK INJURY",45.4864508609444,-122.821605321284,W,"SW FARMINGTON RD/SW 141ST AV",79
92321,140400644,"2014-04-05 18:36:11","MVA-INJURY ACCID",45.4822010123846,-122.794424567203,W,"SW 5TH ST/SW GRIFFITH DR",79
92592,140400824,"2014-04-07 08:40:07","MVA-UNK INJURY",45.4818467183231,-122.826078293301,W,"SW MURRAY BV/SW 6TH ST",79
92641,140400823,"2014-04-07 08:39:20","MVA-INJURY ACCID",45.4818467183231,-122.826078293301,W,"SW MURRAY BV/SW 6TH ST",79
92853,140400974,"2014-04-08 07:44:48","MVA-INJURY ACCID",45.4818309812353,-122.851501258115,W,"SW FARMINGTON RD/SW 170TH AV",79
92966,140401045,"2014-04-08 16:00:48","MVA-INJURY ACCID",45.4764410071002,-122.826094915095,W,"SW ALLEN BV/SW MURRAY BV",79
92990,140401059,"2014-04-08 17:48:17","MVA-INJURY ACCID",45.4865344240298,-122.793004153936,W,"SW BEAVERTON HILLS HW/HWY 217 SB",79
93255,140401235,"2014-04-09 18:49:05","MVA-UNK INJURY",45.4941137300238,-122.867201752399,W,"SW 185TH AV/SW TUALATIN VALLE HW",79
93341,140401280,"2014-04-10 06:59:50","MVA-INJURY ACCID",45.4853568260753,-122.829966724757,W,"SW 149TH AV/SW FARMINGTON RD",79
93356,140401295,"2014-04-10 08:24:55","MVA-INJURY ACCID",45.4847154785212,-122.83492943377,W,"SW FARMINGTON RD/SW 153RD AV",79
93556,140401430,"2014-04-11 06:29:59","MVA-INJURY ACCID",45.4831085112668,-122.818363881756,W,"13755 SW 6TH ST",79
93586,140401448,"2014-04-11 09:32:07","MVA-INJURY ACCID",45.4929514673725,-122.854868069392,W,"17305 SW TUALATIN VALLEY HW",79
93739,140401535,"2014-04-11 19:22:13","MVA-INJURY ACCID",45.497115976649,-122.808409245986,W,"SW CEDAR HILL BV/SW FAIRFIELD ST",79
94300,140401868,"2014-04-14 09:06:29","MVA-INJURY ACCID",45.4842503689726,-122.800334872058,W,"SW LOMBARD AV/SW 3RD ST",79
94311,140401875,"2014-04-14 09:41:11","MVA-INJURY ACCID",45.475297827217,-122.867521632587,W,"SW FARMINGTON RD/SW 185TH AV",79
94578,140402036,"2014-04-15 12:17:58","MVA-INJURY ACCID",45.4865542575621,-122.795856428828,W,"SW BEAVERTON H HW/SW GRIFFITH DR",79
94583,140402044,"2014-04-15 13:32:54","MVA-UNK INJURY",45.475297827217,-122.867521632587,W,"SW FARMINGTON RD/SW 185TH AV",79
